Id,Score
5372,4.277980
5373,4.231165
5374,3.344886
5375,2.298836
5376,4.947267
5377,3.296794
5378,3.541670
5379,4.060262
5380,3.927536
5381,4.522888
5382,4.118012
5383,4.734354
5384,2.586449
5385,3.398327
5386,4.392122
5387,4.244395
5388,3.942031
5389,3.962013
5390,3.915039
5391,4.187249
5392,3.273889
5393,4.204154
5394,4.199179
5395,4.253922
5396,2.347005
5397,4.151903
5398,1.477938
5399,4.078660
5400,3.572757
5401,3.615687
5402,3.609558
5403,3.919607
5404,3.974519
5405,3.903126
5406,4.081305
5407,4.001937
5408,4.077128
5409,3.638924
5410,3.017079
5411,4.761385
5412,2.878078
5413,3.148257
5414,3.860224
5415,3.914421
5416,3.579596
5417,3.698167
5418,3.536152
5419,4.006556
5420,3.677152
5421,3.365287
5422,2.339902
5423,3.425822
5424,3.255276
5425,2.395633
5426,3.367151
5427,3.249990
5428,4.065723
5429,3.836445
5430,2.554626
5431,5.000000
5432,3.431850
5433,3.708676
5434,3.059110
5435,2.729065
5436,3.182298
5437,3.172718
5438,3.573471
5439,3.224672
5440,2.385884
5441,3.566800
5442,2.634951
5443,1.512928
5444,3.516996
5445,3.502056
5446,3.522677
5447,4.487097
5448,3.686531
5449,3.558378
5450,3.674086
5451,4.225988
5452,4.087913
5453,3.074687
5454,2.007163
5455,2.257049
5456,3.316613
5457,3.621835
5458,3.078417
5459,3.501542
5460,2.023057
5461,3.021020
5462,3.879738
5463,4.527304
5464,4.484158
5465,4.019828
5466,3.491642
5467,3.880200
5468,3.791682
5469,4.417170
5470,5.000000
5471,2.467342
5472,3.430976
5473,2.341547
5474,3.779301
5475,3.478806
5476,3.757835
5477,3.995707
5478,3.564029
5479,3.355200
5480,4.173719
5481,4.629421
5482,4.819488
5483,2.383819
5484,2.117270
5485,3.424455
5486,3.619045
5487,1.000000
5488,3.182842
5489,3.471093
5490,3.501067
5491,1.816022
5492,2.547368
5493,3.411324
5494,4.158590
5495,4.435459
5496,4.031415
5497,4.293252
5498,5.000000
5499,3.155210
5500,4.112755
5501,4.435742
5502,4.223339
5503,3.968499
5504,3.724423
5505,4.056183
5506,3.746624
5507,3.996297
5508,4.298808
5509,3.929373
5510,3.509322
5511,3.848451
5512,3.745500
5513,2.887643
5514,1.070109
5515,1.177061
5516,3.312938
5517,3.059612
5518,2.644166
5519,3.129620
5520,3.809654
5521,3.788685
5522,3.860941
5523,4.109115
5524,4.454504
5525,4.283931
5526,4.103509
5527,4.356427
5528,4.183988
5529,4.287117
5530,5.000000
5531,5.000000
5532,3.599865
5533,2.821111
5534,4.542642
5535,3.621770
5536,3.644544
5537,3.714153
5538,3.508740
5539,4.068191
5540,3.511100
5541,3.499014
5542,4.399674
5543,4.306407
5544,3.445486
5545,3.691619
5546,3.996420
5547,3.770625
5548,4.097718
5549,3.701945
5550,2.529640
5551,4.762597
5552,3.719761
5553,4.697070
5554,3.891092
5555,3.838806
5556,4.065238
5557,4.942686
5558,4.930351
5559,5.000000
5560,5.000000
5561,2.588531
5562,4.562983
5563,4.725688
5564,1.738485
5565,3.590313
5566,2.144000
5567,1.543739
5568,3.071675
5569,3.310402
5570,2.802708
5571,3.998743
5572,4.197606
5573,4.304226
5574,2.393365
5575,4.021339
5576,5.000000
5577,4.511573
5578,4.417738
5579,4.788207
5580,2.491483
5581,2.089186
5582,2.559507
5583,2.698352
5584,4.068172
5585,3.422626
5586,3.585632
5587,3.532449
5588,3.548466
5589,4.376378
5590,3.961971
5591,3.243082
5592,4.012844
5593,2.184650
5594,3.143047
5595,3.370903
5596,1.747571
5597,3.824620
5598,2.752009
5599,2.956532
5600,3.685860
5601,2.581146
5602,2.875911
5603,2.763518
5604,3.659813
5605,2.601246
5606,1.804694
5607,3.739427
5608,2.482452
5609,4.192966
5610,3.535404
5611,3.254220
5612,4.121230
5613,4.470573
5614,3.562579
5615,3.127185
5616,3.261714
5617,3.126519
5618,3.570846
5619,3.196572
5620,3.699902
5621,4.861523
5622,3.551580
5623,3.443000
5624,4.905049
5625,1.450557
5626,4.036026
5627,4.252164
5628,1.942644
5629,3.963208
5630,4.300479
5631,3.411312
5632,3.343112
5633,4.100689
5634,3.392240
5635,4.166937
5636,4.044961
5637,3.484623
5638,3.811621
5639,3.465679
5640,3.656218
5641,3.164118
5642,4.587711
5643,3.122225
5644,4.827703
5645,3.132579
5646,4.218417
5647,4.751767
5648,4.772387
5649,4.052399
5650,5.000000
5651,4.584152
5652,3.780972
5653,1.802365
5654,2.422567
5655,3.878151
5656,2.221552
5657,3.577785
5658,3.897315
5659,3.023707
5660,2.525226
5661,2.398520
5662,1.000000
5663,3.819269
5664,4.080408
5665,4.983614
5666,4.442599
5667,3.970567
5668,5.000000
5669,4.886918
5670,5.000000
5671,4.283343
5672,3.375475
5673,3.270427
5674,4.455241
5675,4.285396
5676,4.052036
5677,4.689291
5678,4.217226
5679,3.399988
5680,3.965226
5681,4.692585
5682,3.648680
5683,3.492758
5684,4.717161
5685,4.668537
5686,1.000000
5687,3.518069
5688,3.790293
5689,3.681948
5690,3.335685
5691,1.000000
5692,1.000000
5693,2.915653
5694,2.538502
5695,3.313124
5696,3.825463
5697,2.901375
5698,3.857019
5699,2.904208
5700,2.991627
5701,3.009843
5702,3.675050
5703,3.415500
5704,3.702539
5705,3.024413
5706,4.101903
5707,3.968467
5708,4.181066
5709,4.064635
5710,2.019484
5711,3.729237
5712,2.620211
5713,3.708144
5714,3.992033
5715,4.006811
5716,3.641913
5717,2.347191
5718,1.384523
5719,3.989818
5720,2.224248
5721,2.157245
5722,4.062605
5723,3.996193
5724,3.199063
5725,3.170599
5726,2.277328
5727,3.882291
5728,4.104449
5729,3.833382
5730,3.993328
5731,2.125606
5732,5.000000
5733,2.561695
5734,3.322102
5735,3.114807
5736,3.166222
5737,3.304203
5738,3.299267
5739,3.393319
5740,2.193643
5741,4.047988
5742,4.991590
5743,4.077790
5744,3.480390
5745,2.904395
5746,1.433297
5747,5.000000
5748,5.000000
5749,5.000000
5750,5.000000
5751,4.562190
5752,3.303710
5753,2.392041
5754,4.329346
5755,4.453125
5756,1.955544
5757,3.422986
5758,3.207017
5759,4.967299
5760,3.166658
5761,3.758401
5762,3.794582
5763,2.844398
5764,4.626451
5765,3.747464
5766,3.953131
5767,4.036884
5768,4.269811
5769,3.985877
5770,2.498966
5771,3.988031
5772,3.579689
5773,3.931970
5774,4.004358
5775,3.479430
5776,3.340078
5777,1.162773
5778,3.847889
5779,1.582578
5780,3.209882
5781,4.186114
5782,2.471700
5783,4.164021
5784,3.233391
5785,4.225583
5786,2.446971
5787,3.496746
5788,3.922824
5789,4.380752
5790,3.817229
5791,3.304160
5792,3.363596
5793,1.673547
5794,2.800758
5795,2.650997
5796,2.964925
5797,3.282424
5798,3.094680
5799,1.925765
5800,2.565853
5801,4.671301
5802,4.665500
5803,4.654689
5804,4.647836
5805,4.298024
5806,4.787347
5807,3.581494
5808,4.145474
5809,4.000689
5810,3.986242
5811,4.186778
5812,4.206035
5813,3.455429
5814,4.117201
5815,3.469404
5816,4.319834
5817,3.081512
5818,4.212925
5819,2.649190
5820,2.915252
5821,4.726009
5822,2.080692
5823,4.428662
5824,4.400960
5825,3.497008
5826,3.042912
5827,5.000000
5828,4.682831
5829,4.724020
5830,4.805791
5831,2.477552
5832,4.643866
5833,4.484220
5834,4.329695
5835,5.000000
5836,4.593226
5837,3.872465
5838,4.450344
5839,3.999574
5840,3.081100
5841,2.444430
5842,3.917745
5843,3.593718
5844,4.422959
5845,4.167768
5846,2.862031
5847,3.196855
5848,4.193288
5849,5.000000
5850,4.794157
5851,2.996070
5852,1.733619
5853,2.860163
5854,2.988868
5855,3.968288
5856,3.529820
5857,3.351283
5858,3.565486
5859,3.644690
5860,3.482152
5861,3.296776
5862,3.609477
5863,3.561887
5864,3.876320
5865,2.061237
5866,3.382442
5867,1.792179
5868,3.321688
5869,2.867902
5870,3.513565
5871,2.875758
5872,2.953743
5873,3.846305
5874,4.635363
5875,4.565330
5876,3.817439
5877,3.997672
5878,3.676353
5879,4.024923
5880,3.977195
5881,4.463628
5882,1.968658
5883,4.296147
5884,3.670274
5885,3.638488
5886,3.533061
5887,3.214385
5888,3.527831
5889,3.827979
5890,3.228668
5891,3.264218
5892,3.305793
5893,4.107911
5894,4.840346
5895,2.086176
5896,2.967794
5897,4.094737
5898,3.502034
5899,2.727229
5900,3.750297
5901,3.373545
5902,4.280640
5903,4.175624
5904,4.022211
5905,3.018122
5906,4.118844
5907,4.434550
5908,3.668262
5909,4.572931
5910,3.288786
5911,4.543065
5912,4.936756
5913,4.055301
5914,4.785633
5915,5.000000
5916,4.961906
5917,3.215036
5918,4.180725
5919,4.357514
5920,4.522274
5921,2.979667
5922,3.748336
5923,4.771320
5924,3.832732
5925,2.965941
5926,3.798648
5927,4.217388
5928,4.291784
5929,3.992203
5930,3.778645
5931,3.847171
5932,4.012735
5933,2.210276
5934,4.009194
5935,3.018196
5936,2.646248
5937,3.658962
5938,3.098520
5939,4.232649
5940,1.059116
5941,3.493633
5942,3.189250
5943,3.527336
5944,2.931062
5945,3.122070
5946,3.760742
5947,4.240990
5948,1.293154
5949,4.694001
5950,2.832483
5951,4.466373
5952,3.485555
5953,4.573066
5954,4.514544
5955,3.627190
5956,4.453619
5957,3.815341
5958,3.853756
5959,4.578555
5960,4.129249
5961,4.075541
5962,5.000000
5963,3.720637
5964,3.963047
5965,3.368283
5966,3.302298
5967,2.027565
5968,4.761687
5969,3.444791
5970,5.000000
5971,4.429170
5972,4.012526
5973,5.000000
5974,3.453700
5975,3.527874
5976,3.621956
5977,2.442650
5978,3.891731
5979,3.412103
5980,4.089982
5981,1.000000
5982,3.772134
5983,3.794342
5984,3.963678
5985,3.978708
5986,4.286211
5987,4.246046
5988,4.253344
5989,3.277117
5990,4.761565
5991,2.925872
5992,2.867297
5993,4.682337
5994,3.812801
5995,3.805234
5996,3.335894
5997,3.862186
5998,3.307397
5999,2.871593
6000,2.105284
6001,3.898978
6002,3.974969
6003,3.889564
6004,2.810377
6005,3.160820
6006,3.207914
6007,2.516232
6008,3.295719
6009,1.852374
6010,3.469677
6011,4.506695
6012,2.637829
6013,4.472273
6014,2.138725
6015,4.642745
6016,4.054427
6017,3.874825
6018,4.399117
6019,5.000000
6020,3.734229
6021,4.978031
6022,2.592849
6023,4.541554
6024,3.187596
6025,4.393807
6026,4.333127
6027,4.361992
6028,4.470462
6029,3.210295
6030,1.896253
6031,3.059085
6032,1.850573
6033,3.619642
6034,2.925511
6035,2.002984
6036,2.094690
6037,2.968506
6038,3.365589
6039,4.428493
6040,4.506789
6041,4.238666
6042,4.615296
6043,4.250048
6044,4.664541
6045,2.814088
6046,3.726279
6047,4.983205
6048,4.676412
6049,4.768001
6050,5.000000
6051,4.815311
6052,4.714981
6053,3.859842
6054,2.787683
6055,3.682127
6056,3.632250
6057,4.209910
6058,3.818369
6059,4.470017
6060,4.677432
6061,3.832901
6062,3.577048
6063,2.930133
6064,2.685718
6065,3.184072
6066,4.033645
6067,4.474797
6068,4.207499
6069,4.250007
6070,4.576933
6071,3.983605
6072,3.081307
6073,2.447084
6074,3.757215
6075,3.982570
6076,4.419171
6077,4.515197
6078,4.365617
6079,4.955364
6080,4.986157
6081,1.000000
6082,1.001747
6083,3.334116
6084,2.927788
6085,3.504864
6086,2.353019
6087,3.141826
6088,1.000000
6089,1.498481
6090,1.000000
6091,5.000000
6092,4.089827
6093,3.598996
6094,4.196208
6095,4.222719
6096,4.587708
6097,4.152594
6098,4.097393
6099,3.411604
6100,3.579379
6101,3.989678
6102,3.626414
6103,3.391365
6104,3.720865
6105,4.216870
6106,4.016690
6107,4.510952
6108,3.760993
6109,4.202866
6110,4.693057
6111,3.580239
6112,3.618679
6113,2.044522
6114,5.000000
6115,4.085147
6116,4.232799
6117,1.921624
6118,3.743322
6119,4.107583
6120,4.574812
6121,5.000000
6122,4.030299
6123,4.993675
6124,3.971587
6125,5.000000
6126,4.027512
6127,5.000000
6128,4.584038
6129,5.000000
6130,4.474465
6131,4.221877
6132,3.565933
6133,4.484820
6134,3.186757
6135,3.563530
6136,2.949940
6137,3.495808
6138,3.260567
6139,3.107163
6140,2.852154
6141,4.301748
6142,4.913337
6143,1.427595
6144,4.074143
6145,4.263329
6146,4.787203
6147,4.184711
6148,3.045072
6149,4.754424
6150,3.472668
6151,3.978980
6152,2.065584
6153,3.549338
6154,3.567421
6155,3.801826
6156,3.974059
6157,3.484596
6158,3.728508
6159,3.922386
6160,3.960758
6161,2.207601
6162,1.219404
6163,2.659515
6164,2.607410
6165,1.465782
6166,2.843083
6167,1.942985
6168,3.487182
6169,3.066316
6170,2.283516
6171,2.225446
6172,3.356284
6173,3.726451
6174,4.285754
6175,4.265742
6176,3.457805
6177,3.444999
6178,4.380307
6179,3.580119
6180,3.327886
6181,3.558394
6182,2.926934
6183,3.595352
6184,2.919312
6185,3.936749
6186,1.967625
6187,3.361336
6188,3.220287
6189,4.242641
6190,4.013050
6191,2.624883
6192,5.000000
6193,4.420772
6194,4.225599
6195,3.773785
6196,3.909504
6197,3.265697
6198,4.247422
6199,4.552291
6200,4.191801
6201,3.340222
6202,3.397123
6203,2.693643
6204,3.880652
6205,3.601934
6206,3.992823
6207,3.061270
6208,4.022066
6209,4.036366
6210,4.500021
6211,2.701839
6212,3.451905
6213,3.663383
6214,3.547318
6215,4.294569
6216,3.708947
6217,3.538187
6218,3.612847
6219,3.541762
6220,3.835427
6221,4.624217
6222,3.645482
6223,4.685938
6224,3.329969
6225,3.376225
6226,3.596757
6227,3.712023
6228,3.111867
6229,3.260856
6230,3.162923
6231,4.179841
6232,2.508867
6233,1.812431
6234,2.081100
6235,3.698858
6236,4.001691
6237,3.634901
6238,3.454615
6239,3.503493
6240,3.442237
6241,3.806886
6242,2.934562
6243,3.854720
6244,3.940768
6245,3.875525
6246,3.543476
6247,3.831752
6248,3.554649
6249,3.448627
6250,3.088720
6251,1.000000
6252,3.476833
6253,2.910049
6254,2.714250
6255,2.176156
6256,3.383535
6257,2.296681
6258,2.523178
6259,1.495136
6260,1.457454
6261,2.526851
6262,3.086933
6263,2.622816
6264,3.124291
6265,3.069870
6266,2.839389
6267,3.874783
6268,3.209778
6269,3.273117
6270,3.766647
6271,2.998734
6272,4.370274
6273,4.626060
6274,4.742628
6275,5.000000
6276,5.000000
6277,2.351454
6278,4.612249
6279,5.000000
6280,3.605899
6281,4.839525
6282,4.127698
6283,4.106610
6284,4.357853
6285,5.000000
6286,4.968706
6287,4.302091
6288,3.509857
6289,4.306616
6290,4.796364
6291,3.699377
6292,3.723998
6293,3.269485
6294,3.821828
6295,3.370121
6296,3.842973
6297,3.394961
6298,3.434416
6299,3.409596
6300,3.161959
6301,4.333350
6302,2.998246
6303,2.682882
6304,3.359570
6305,3.244334
6306,3.445165
6307,3.643632
6308,3.240149
6309,3.809173
6310,3.648121
6311,3.474144
6312,3.642454
6313,3.674139
6314,2.703931
6315,2.742576
6316,2.663282
6317,3.595764
6318,3.106411
6319,3.853572
6320,4.230820
6321,3.189389
6322,3.086851
6323,4.542864
6324,3.804625
6325,2.863815
6326,3.524349
6327,3.653329
6328,3.407856
6329,3.826917
6330,2.086030
6331,5.000000
6332,3.846416
6333,3.696055
6334,3.987962
6335,3.602582
6336,3.941406
6337,3.567735
6338,3.510114
6339,4.038428
6340,3.880849
6341,3.943611
6342,2.291775
6343,4.094391
6344,3.054569
6345,3.416085
6346,3.669532
6347,3.185811
6348,3.663923
6349,2.053445
6350,4.073277
6351,5.000000
6352,5.000000
6353,5.000000
6354,4.577417
6355,4.002985
6356,5.000000
6357,1.000000
6358,3.136661
6359,3.374801
6360,3.432916
6361,3.416928
6362,3.443055
6363,2.768843
6364,3.033470
6365,2.731303
6366,2.901949
6367,3.054955
6368,3.269563
6369,2.022089
6370,4.852812
6371,4.445087
6372,4.291497
6373,3.341702
6374,4.380068
6375,4.508843
6376,4.310792
6377,3.378864
6378,3.704041
6379,4.051858
6380,3.791297
6381,2.410155
6382,2.321834
6383,3.578137
6384,3.371270
6385,3.244725
6386,3.083022
6387,3.853669
6388,4.326314
6389,3.443366
6390,3.161720
6391,5.000000
6392,3.456382
6393,3.316433
6394,5.000000
6395,5.000000
6396,4.294743
6397,3.984807
6398,4.370438
6399,4.076194
6400,4.538937
6401,4.355701
6402,3.044197
6403,4.089402
6404,3.964746
6405,3.723247
6406,4.329446
6407,4.556491
6408,4.346996
6409,4.546649
6410,5.000000
6411,2.962191
6412,2.934588
6413,3.679181
6414,3.887645
6415,3.926247
6416,4.027762
6417,3.987739
6418,3.918872
6419,3.828745
6420,2.699155
6421,3.491948
6422,4.616292
6423,4.448696
6424,4.298298
6425,3.426437
6426,3.879890
6427,3.203924
6428,4.583440
6429,4.030580
6430,5.000000
6431,4.006627
6432,4.003370
6433,3.237753
6434,2.796293
6435,3.267857
6436,3.901755
6437,3.695477
6438,3.786152
6439,3.962289
6440,4.402221
6441,2.538884
6442,4.309155
6443,2.560327
6444,4.415868
6445,4.715566
6446,4.448262
6447,3.641440
6448,4.462834
6449,3.390956
6450,4.442225
6451,5.000000
6452,3.001041
6453,3.017210
6454,3.150296
6455,3.386250
6456,3.419950
6457,3.280544
6458,2.609267
6459,3.169637
6460,4.042325
6461,3.682087
6462,3.801055
6463,3.784401
6464,3.629738
6465,4.404191
6466,4.193001
6467,4.011585
6468,4.241930
6469,4.453272
6470,3.666645
6471,4.886141
6472,1.977370
6473,4.767562
6474,3.013251
6475,3.315709
6476,3.466811
6477,3.551089
6478,3.462541
6479,3.212546
6480,3.678591
6481,4.313942
6482,4.286727
6483,2.575743
6484,1.000000
6485,5.000000
6486,4.633163
6487,3.957388
6488,4.592245
6489,5.000000
6490,2.238268
6491,4.043940
6492,4.243880
6493,3.641626
6494,3.691378
6495,3.821079
6496,3.237262
6497,3.699409
6498,3.163651
6499,3.330378
6500,3.657501
6501,4.187940
6502,4.903343
6503,4.543254
6504,4.554873
6505,4.024161
6506,3.867713
6507,2.852514
6508,3.399451
6509,3.760340
6510,1.894317
6511,1.000000
6512,2.335448
6513,4.044084
6514,3.742211
6515,3.698604
6516,3.738492
6517,3.707335
6518,1.726769
6519,3.966496
6520,4.187105
6521,4.068419
6522,2.326421
6523,2.460916
6524,3.030891
6525,2.052961
6526,2.808917
6527,2.671320
6528,2.780545
6529,1.907940
6530,2.500689
6531,2.861641
6532,3.485927
6533,3.600995
6534,3.525117
6535,4.328692
6536,4.094985
6537,4.103249
6538,3.834464
6539,2.997307
6540,4.336740
6541,1.587343
6542,2.597723
6543,2.499803
6544,3.516448
6545,2.702186
6546,3.375736
6547,3.248152
6548,3.120563
6549,3.091592
6550,1.815399
6551,1.000000
6552,2.619634
6553,3.327361
6554,2.187919
6555,2.589375
6556,3.395914
6557,2.911583
6558,2.043945
6559,2.634996
6560,1.522940
6561,3.643355
6562,3.370760
6563,3.444134
6564,3.172025
6565,2.670445
6566,3.361345
6567,3.791120
6568,2.984793
6569,1.638514
6570,4.346561
6571,3.985539
6572,5.000000
6573,3.919474
6574,3.251312
6575,3.892725
6576,3.009604
6577,4.046244
6578,4.228891
6579,3.866195
6580,3.691801
6581,3.398967
6582,4.276716
6583,4.284966
6584,2.392926
6585,4.112316
6586,3.460824
6587,4.699525
6588,4.220232
6589,4.352850
6590,4.213998
6591,3.549318
6592,3.527406
6593,1.000000
6594,2.465577
6595,1.000000
6596,2.700751
6597,2.823435
6598,3.014361
6599,2.727918
6600,2.560723
6601,2.849243
6602,2.868914
6603,4.968708
6604,4.064288
6605,4.765220
6606,4.835260
6607,3.746981
6608,3.877085
6609,3.995135
6610,4.118843
6611,5.000000
6612,5.000000
6613,4.678922
6614,3.591047
6615,3.467692
6616,1.000000
6617,3.618178
6618,3.536196
6619,3.505276
6620,3.972085
6621,3.190959
6622,5.000000
6623,3.402793
6624,4.339006
6625,1.474521
6626,3.464313
6627,3.807690
6628,3.676597
6629,4.793067
6630,3.480912
6631,2.632066
6632,4.332215
6633,2.366275
6634,2.651541
6635,3.480256
6636,3.226173
6637,3.765307
6638,4.551895
6639,4.475391
6640,2.359126
6641,2.936479
6642,4.044212
6643,3.862307
6644,3.226604
6645,3.768493
6646,3.457353
6647,3.614528
6648,3.281346
6649,3.374521
6650,2.796421
6651,2.840061
6652,1.785912
6653,3.773636
6654,2.850385
6655,3.622070
6656,2.850492
6657,3.793110
6658,4.461646
6659,3.081048
6660,4.508910
6661,4.142104
6662,4.733565
6663,3.522631
6664,4.320555
6665,3.922110
6666,4.031987
6667,4.321426
6668,4.175900
6669,4.551363
6670,4.921190
6671,2.794029
6672,2.759587
6673,4.716192
6674,3.877588
6675,3.778015
6676,3.903110
6677,4.201084
6678,4.468139
6679,4.963974
6680,1.934244
6681,2.815251
6682,3.413357
6683,2.815531
6684,3.013137
6685,3.460306
6686,4.024010
6687,4.551557
6688,4.280345
6689,4.256388
6690,4.128150
6691,4.107020
6692,3.973538
6693,3.913050
6694,2.425232
6695,4.556728
6696,4.618220
6697,4.942161
6698,4.810746
6699,3.852633
6700,4.982385
6701,3.710881
6702,2.900757
6703,4.623660
6704,2.318804
6705,3.746385
6706,3.745002
6707,3.581064
6708,4.042813
6709,3.883952
6710,4.496826
6711,3.879542
6712,3.881286
6713,1.665331
6714,4.016780
6715,3.747100
6716,2.913128
6717,3.877844
6718,1.365281
6719,3.096528
6720,3.809369
6721,2.062018
6722,3.106592
6723,3.531098
6724,3.223942
6725,4.306348
6726,4.349359
6727,3.592220
6728,4.379249
6729,4.101821
6730,4.011276
6731,3.264797
6732,4.239163
6733,3.705246
6734,2.605966
6735,4.160521
6736,3.859375
6737,3.995130
6738,3.731409
6739,3.710204
6740,4.489697
6741,3.598132
6742,4.083738
6743,4.236531
6744,5.000000
6745,4.839125
6746,5.000000
6747,4.684017
6748,5.000000
6749,3.215278
6750,4.663805
6751,4.939442
6752,4.059162
6753,1.000000
6754,3.424637
6755,4.173566
6756,3.879134
6757,4.620119
6758,2.894042
6759,3.491909
6760,3.710177
6761,4.994859
6762,3.935736
6763,2.140532
6764,3.873897
6765,5.000000
6766,4.095879
6767,4.493478
6768,4.168439
6769,4.471423
6770,4.545693
6771,4.268586
6772,3.338858
6773,3.237372
6774,4.332839
6775,4.000844
6776,2.300679
6777,4.317005
6778,4.019962
6779,3.657698
6780,4.279853
6781,4.547659
6782,3.245915
6783,4.414916
6784,4.434486
6785,4.257598
6786,2.868775
6787,4.095345
6788,3.900906
6789,3.165493
6790,4.124645
6791,4.566201
6792,4.752896
6793,3.594060
6794,3.462956
6795,3.905437
6796,4.133286
6797,4.613027
6798,3.903665
6799,3.832246
6800,1.627724
6801,5.000000
6802,1.000000
6803,3.957674
6804,2.946986
6805,2.944373
6806,3.580503
6807,2.056543
6808,3.993639
6809,4.282943
6810,4.897410
6811,3.617953
6812,2.350638
6813,2.476208
6814,3.371143
6815,2.962961
6816,2.516475
6817,2.395849
6818,3.178226
6819,3.305243
6820,3.259910
6821,2.525021
6822,1.105696
6823,3.694277
6824,3.296297
6825,3.248081
6826,3.379245
6827,2.034058
6828,2.603623
6829,3.302486
6830,4.126165
6831,2.766189
6832,4.167412
6833,4.177091
6834,3.234302
6835,2.373285
6836,3.101186
6837,2.444230
6838,3.248562
6839,4.092746
6840,3.758315
6841,5.000000
6842,1.624172
6843,1.524203
6844,2.074728
6845,2.263428
6846,1.957674
6847,2.504244
6848,1.628927
6849,1.797453
6850,3.757432
6851,3.887010
6852,3.973803
6853,4.871563
6854,3.230219
6855,4.078338
6856,4.896204
6857,4.683342
6858,4.955175
6859,4.670476
6860,4.755182
6861,1.711240
6862,2.229674
6863,3.920297
6864,3.500482
6865,2.124754
6866,4.055531
6867,3.311032
6868,3.353863
6869,4.485573
6870,2.784732
6871,5.000000
6872,4.955076
6873,4.647590
6874,5.000000
6875,4.747987
6876,4.297156
6877,5.000000
6878,4.371371
6879,4.717878
6880,5.000000
6881,3.693062
6882,4.627243
6883,3.143598
6884,3.506040
6885,3.813727
6886,3.949352
6887,3.690899
6888,4.612401
6889,4.267145
6890,4.884641
6891,3.154769
6892,2.311896
6893,3.087154
6894,2.567038
6895,3.288322
6896,2.253016
6897,3.488021
6898,3.076663
6899,3.394610
6900,3.632715
6901,5.000000
6902,5.000000
6903,5.000000
6904,4.680551
6905,4.758531
6906,5.000000
6907,4.321673
6908,5.000000
6909,5.000000
6910,4.945394
6911,3.054610
6912,4.111421
6913,3.059155
6914,3.479263
6915,3.788374
6916,3.465282
6917,1.364477
6918,3.193917
6919,2.620584
6920,2.245304
6921,4.445172
6922,2.737140
6923,3.600909
6924,2.895458
6925,3.107058
6926,2.990517
6927,3.211667
6928,3.521855
6929,3.874872
6930,3.845637
6931,4.998850
6932,4.061852
6933,4.970305
6934,4.991982
6935,3.850648
6936,4.468435
6937,4.156532
6938,4.247461
6939,4.331580
6940,4.690285
6941,1.838899
6942,2.715272
6943,3.200777
6944,3.040210
6945,2.951958
6946,3.246339
6947,3.953532
6948,4.571887
6949,3.853369
6950,4.546653
6951,5.000000
6952,4.302856
6953,3.665291
6954,4.291771
6955,3.826897
6956,3.935159
6957,4.994368
6958,3.046103
6959,3.466814
6960,2.953468
6961,4.830070
6962,3.564051
6963,3.998752
6964,3.726509
6965,3.811583
6966,4.059365
6967,4.118198
6968,3.934104
6969,1.726891
6970,3.990938
6971,3.605992
6972,1.665922
6973,2.690299
6974,3.640670
6975,2.607516
6976,2.705153
6977,2.491541
6978,2.614890
6979,2.854421
6980,2.564894
6981,3.505998
6982,3.431504
6983,3.466011
6984,3.270585
6985,3.324723
6986,2.880059
6987,3.018818
6988,2.230806
6989,1.653032
6990,3.228880
6991,3.328041
6992,4.237515
6993,3.258757
6994,4.235085
6995,3.274296
6996,4.308836
6997,2.046711
6998,4.313570
6999,3.350124
7000,3.887792
7001,4.366850
7002,2.538589
7003,3.375888
7004,4.482832
7005,4.843194
7006,4.081179
7007,3.903774
7008,3.853220
7009,3.812249
7010,3.908995
7011,5.000000
7012,4.262701
7013,1.420930
7014,1.308205
7015,1.952463
7016,1.912519
7017,2.265582
7018,2.430437
7019,2.383572
7020,2.869806
7021,3.429195
7022,3.410383
7023,2.293434
7024,3.479525
7025,4.389571
7026,3.717447
7027,3.723096
7028,3.315033
7029,3.678696
7030,3.634630
7031,3.980095
7032,2.629526
7033,3.002754
7034,2.654337
7035,3.684231
7036,3.679406
7037,4.003462
7038,3.963607
7039,4.666539
7040,4.256326
7041,3.155047
7042,4.150486
7043,4.019185
7044,3.783751
7045,3.272939
7046,3.619350
7047,3.961226
7048,4.055894
7049,3.891356
7050,3.492618
7051,3.687008
7052,2.957989
7053,2.707253
7054,3.742728
7055,3.695330
7056,2.717743
7057,2.085862
7058,3.748555
7059,3.481260
7060,3.444456
7061,3.993530
7062,1.636473
7063,4.893643
7064,3.834352
7065,3.572288
7066,3.879990
7067,3.599829
7068,4.028318
7069,3.765897
7070,3.298624
7071,4.332535
7072,4.231689
7073,3.475551
7074,3.175769
7075,3.689336
7076,3.265130
7077,3.912655
7078,3.085288
7079,3.277650
7080,3.514116
7081,3.671212
7082,3.210329
7083,4.583477
7084,4.633455
7085,3.795201
7086,3.672640
7087,3.558338
7088,2.230623
7089,3.625658
7090,3.782863
7091,3.422052
7092,4.212232
7093,2.074992
7094,4.430525
7095,2.833290
7096,1.000000
7097,3.823884
7098,3.276198
7099,3.346084
7100,3.408996
7101,4.617727
7102,3.439178
7103,4.358143
7104,4.269930
7105,3.619109
7106,4.005162
7107,4.153352
7108,3.763937
7109,3.591027
7110,3.842560
7111,3.611495
7112,2.379127
7113,4.254017
7114,3.919804
7115,4.007918
7116,4.214256
7117,3.321263
7118,4.015701
7119,4.292025
7120,3.473577
